,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
231,1,0,0,1,22,0,0,0,0,1,0,1,1,1,49.45,1031.4,1,0,0,0,1,0,0,1,0,0
232,1,0,0,0,25,0,0,0,0,1,1,1,1,0,54.2,1423.15,1,0,0,0,1,0,0,0,1,0
233,0,0,0,0,11,1,0,1,0,1,0,0,0,1,79.5,795.65,0,1,0,1,0,0,1,0,0,0
234,0,0,0,0,42,1,1,1,1,1,0,0,1,1,99.0,4298.45,0,1,0,0,1,0,0,0,1,0
235,0,0,0,0,46,1,0,0,0,0,0,0,0,1,45.2,2065.15,1,0,0,1,0,0,0,1,0,0
236,1,1,1,0,65,1,1,0,1,1,0,1,1,1,108.8,7082.45,0,1,0,1,0,0,1,0,0,0
237,1,0,1,1,23,1,0,1,1,0,1,0,0,1,57.75,1282.85,1,0,0,0,1,0,0,0,0,1
238,0,0,1,1,53,1,1,1,1,0,0,0,1,0,69.7,3686.05,1,0,0,0,0,1,1,0,0,0
239,1,1,0,0,5,1,0,0,0,1,0,1,0,1,84.85,415.55,0,1,0,1,0,0,0,0,0,1
240,0,0,0,0,4,1,0,0,0,0,0,0,0,1,19.85,63.0,0,0,1,1,0,0,0,0,1,0
241,0,0,1,1,28,0,0,1,0,1,1,1,0,0,50.8,1386.8,1,0,0,0,1,0,0,0,0,1
242,0,0,1,1,15,1,1,0,0,0,0,0,0,1,74.9,1107.25,0,1,0,1,0,0,1,0,0,0
243,0,1,1,1,72,1,1,1,1,1,1,1,1,1,115.75,8399.15,0,1,0,0,0,1,0,1,0,0
244,0,0,0,0,50,1,1,0,0,0,0,0,0,0,24.9,1195.25,0,0,1,0,0,1,1,0,0,0
245,1,1,1,0,55,1,1,0,1,1,1,0,0,0,90.45,5044.8,0,1,0,1,0,0,0,0,1,0
246,0,0,0,0,5,1,0,0,0,0,0,1,0,1,80.6,415.55,0,1,0,1,0,0,0,0,1,0
247,0,0,1,1,66,1,1,0,0,1,0,1,0,1,63.3,4189.7,1,0,0,0,0,1,1,0,0,0
248,1,0,0,0,63,1,0,0,0,1,1,1,0,1,90.05,5817.0,0,1,0,0,1,0,0,1,0,0
249,0,0,1,0,9,1,0,1,1,0,1,1,0,1,68.95,593.85,1,0,0,1,0,0,0,0,0,1
250,1,1,0,0,28,1,1,0,0,1,1,1,1,1,103.3,2890.65,0,1,0,1,0,0,0,0,1,0
251,1,0,0,1,10,1,1,1,0,1,1,0,1,0,73.55,693.3,1,0,0,0,1,0,0,1,0,0
252,1,0,0,0,9,1,1,0,0,1,0,1,1,0,98.3,923.5,0,1,0,1,0,0,0,1,0,0
253,1,0,0,0,52,1,1,1,0,1,1,1,0,0,74.0,3877.65,1,0,0,0,1,0,0,1,0,0
254,1,1,1,0,47,1,1,1,0,0,0,0,0,0,80.35,3825.85,0,1,0,1,0,0,0,0,1,0
255,1,1,1,0,31,1,1,0,0,1,0,1,0,1,90.7,2835.5,0,1,0,0,1,0,0,0,1,0
256,0,0,0,0,9,1,0,0,0,0,0,0,0,1,44.4,348.15,1,0,0,1,0,0,0,0,0,1
257,1,0,0,0,39,0,0,0,0,1,0,1,1,1,50.75,2011.4,1,0,0,1,0,0,0,0,1,0
258,1,0,0,0,30,1,0,1,0,0,0,0,0,1,48.8,1536.75,1,0,0,1,0,0,0,0,0,1
259,0,0,1,0,51,1,1,0,0,0,1,1,1,1,75.2,3901.25,1,0,0,0,0,1,1,0,0,0
260,0,0,0,0,23,1,0,1,0,1,0,1,1,1,99.95,2292.75,0,1,0,0,1,0,0,1,0,0
261,1,0,1,0,50,1,1,1,1,0,1,1,1,1,109.65,5405.8,0,1,0,1,0,0,1,0,0,0
262,0,0,1,1,1,1,0,1,0,0,0,0,0,1,48.75,48.75,1,0,0,1,0,0,0,0,0,1
263,1,0,0,0,33,1,0,0,1,0,1,0,0,1,79.95,2684.85,0,1,0,0,1,0,1,0,0,0
264,1,0,1,1,13,1,0,0,0,0,0,1,1,0,88.35,1222.8,0,1,0,1,0,0,0,0,1,0
265,0,0,0,0,48,1,0,0,1,1,1,1,1,0,78.9,3771.5,1,0,0,0,0,1,0,1,0,0
266,1,0,1,1,32,1,1,0,0,1,0,0,1,1,91.05,2954.5,0,1,0,1,0,0,1,0,0,0
267,0,1,0,0,9,1,1,0,0,0,0,0,1,1,83.85,790.15,0,1,0,1,0,0,0,0,1,0
268,0,0,0,0,46,1,1,0,1,1,1,1,1,0,108.65,4903.2,0,1,0,0,0,1,0,0,1,0
269,1,0,1,0,55,1,1,1,1,0,1,0,0,1,66.05,3462.1,1,0,0,0,1,0,0,1,0,0
270,0,0,1,1,33,1,0,0,0,0,0,0,0,1,19.45,600.25,0,0,1,0,1,0,1,0,0,0
271,1,0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,1,0,0,0,1,0,0,1,0,0
272,0,1,0,0,1,1,1,0,0,0,0,0,0,1,75.35,75.35,0,1,0,1,0,0,0,0,1,0
273,1,0,1,1,65,1,1,0,0,0,0,0,0,1,25.3,1748.55,0,0,1,0,0,1,1,0,0,0
274,1,0,1,1,8,1,0,1,1,0,0,0,0,0,54.65,482.25,1,0,0,1,0,0,0,0,0,1
275,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.85,69.85,0,1,0,1,0,0,0,0,1,0
276,0,0,0,0,38,1,0,0,0,0,0,0,0,1,70.45,2597.6,0,1,0,0,1,0,1,0,0,0
277,0,1,1,0,17,1,1,0,0,1,0,1,1,1,100.45,1622.45,0,1,0,1,0,0,0,1,0,0
278,1,0,0,0,51,1,1,1,1,1,0,1,1,0,107.45,5680.9,0,1,0,0,1,0,1,0,0,0
279,0,1,0,0,32,1,0,0,0,0,0,0,0,0,19.8,587.7,0,0,1,0,1,0,0,1,0,0
280,0,1,0,0,52,0,0,1,0,0,0,1,1,1,48.8,2555.05,1,0,0,1,0,0,0,1,0,0
281,1,0,1,0,70,1,0,1,1,1,1,1,1,0,86.45,5950.2,1,0,0,0,0,1,0,1,0,0
282,1,0,1,0,34,1,0,0,0,0,1,0,0,0,50.2,1815.3,1,0,0,1,0,0,1,0,0,0
283,1,0,0,0,12,1,0,0,0,0,0,0,0,1,45.0,524.35,1,0,0,1,0,0,1,0,0,0
284,1,0,1,0,40,1,1,1,0,1,0,1,1,0,105.75,4228.55,0,1,0,0,1,0,1,0,0,0
285,0,1,1,1,38,1,1,0,1,0,0,1,1,0,101.15,3741.85,0,1,0,1,0,0,0,0,1,0
286,0,0,0,0,72,1,1,0,1,1,0,1,1,1,100.9,7459.05,0,1,0,0,0,1,1,0,0,0
287,1,0,1,0,68,1,1,0,0,0,0,0,0,1,24.95,1614.9,0,0,1,0,0,1,0,1,0,0
288,1,0,1,1,10,1,0,0,1,1,0,0,1,1,65.9,660.05,1,0,0,0,1,0,0,0,0,1
289,0,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,1,0,1,0,0,0,0,0,1
290,1,0,0,0,63,1,1,1,1,1,1,0,1,1,80.3,4995.35,1,0,0,0,0,1,0,1,0,0
291,0,0,1,1,31,0,0,1,0,1,1,1,1,0,59.95,1848.8,1,0,0,0,1,0,0,0,1,0
292,0,0,0,0,1,1,0,0,0,0,0,0,0,1,69.65,69.65,0,1,0,1,0,0,0,0,1,0
293,0,0,1,0,1,1,0,0,0,0,0,0,0,0,70.0,70.0,0,1,0,1,0,0,0,0,1,0
294,0,0,1,1,28,1,0,0,0,1,0,1,0,0,85.45,2289.9,0,1,0,1,0,0,0,0,1,0
295,0,0,0,1,31,1,1,0,1,0,1,1,1,1,79.45,2587.7,1,0,0,0,1,0,0,0,0,1
296,1,1,1,0,72,1,1,0,1,1,0,1,1,0,105.0,7578.05,0,1,0,0,1,0,0,1,0,0
297,0,1,0,0,11,1,1,1,1,0,0,0,0,0,60.25,662.95,1,0,0,1,0,0,1,0,0,0
298,1,0,0,0,13,1,0,0,0,0,0,0,0,0,19.65,244.8,0,0,1,0,1,0,0,0,1,0
299,1,0,0,0,7,0,0,0,0,0,0,0,0,0,25.05,189.95,1,0,0,1,0,0,1,0,0,0
300,1,1,0,0,8,1,0,0,0,0,0,0,0,0,19.65,164.3,0,0,1,1,0,0,0,0,1,0
301,1,0,0,0,54,1,1,0,1,1,1,1,1,0,111.1,6014.85,0,1,0,1,0,0,0,0,1,0
302,1,0,0,0,9,1,0,0,0,0,0,0,0,1,44.2,403.35,1,0,0,1,0,0,1,0,0,0
303,1,1,1,0,1,1,1,0,0,1,0,1,1,1,100.8,100.8,0,1,0,1,0,0,0,0,1,0
304,1,0,1,1,20,1,0,0,0,0,0,0,0,0,20.05,406.05,0,0,1,1,0,0,0,0,0,1
305,1,0,0,1,25,1,0,0,0,0,0,0,0,0,20.05,471.7,0,0,1,1,0,0,0,1,0,0
306,1,0,1,1,71,1,0,0,0,0,0,0,0,0,19.7,1415.85,0,0,1,0,0,1,0,1,0,0
307,1,0,0,1,7,1,0,0,0,0,0,0,0,1,71.05,472.65,0,1,0,1,0,0,0,0,1,0
308,0,0,1,1,30,1,1,0,0,0,0,1,0,0,85.45,2509.95,0,1,0,1,0,0,0,0,1,0
309,0,0,0,0,52,1,0,0,1,1,1,1,1,1,105.0,5426.85,0,1,0,0,1,0,1,0,0,0
310,0,0,0,0,28,1,1,0,1,1,0,1,1,1,105.7,2979.5,0,1,0,1,0,0,0,0,1,0
311,0,0,1,1,50,1,1,0,1,0,1,1,1,0,103.7,5071.05,0,1,0,1,0,0,0,0,1,0
312,0,0,1,0,66,1,1,0,1,1,0,1,1,1,105.0,7133.25,0,1,0,1,0,0,0,1,0,0
313,0,0,1,1,35,1,0,0,1,0,1,1,0,1,89.7,3165.6,0,1,0,0,1,0,0,0,1,0
314,1,0,0,0,36,1,0,0,0,0,0,0,0,0,19.55,620.75,0,0,1,0,1,0,0,0,0,1
315,0,0,0,1,1,1,0,0,0,0,1,0,0,1,49.9,49.9,1,0,0,1,0,0,0,0,0,1
316,1,0,1,1,12,1,0,0,0,1,0,1,0,1,58.35,740.55,1,0,0,1,0,0,0,1,0,0
317,0,0,0,0,5,1,0,0,0,1,0,1,1,1,70.0,347.4,1,0,0,0,1,0,0,0,0,1
318,0,0,1,0,70,1,1,1,0,0,1,1,1,1,76.95,5289.8,1,0,0,0,0,1,0,1,0,0
319,1,0,1,1,47,1,0,0,0,0,0,0,0,0,19.3,890.5,0,0,1,0,0,1,1,0,0,0
320,1,0,1,1,22,1,1,0,0,0,0,0,0,1,75.8,1615.1,0,1,0,1,0,0,1,0,0,0
321,0,0,1,0,72,1,1,1,1,1,1,1,1,0,115.8,8332.15,0,1,0,0,0,1,0,1,0,0
322,1,0,1,0,7,1,0,1,0,0,0,0,0,1,50.3,355.1,1,0,0,1,0,0,1,0,0,0
323,1,1,1,0,67,1,1,1,1,0,0,1,1,1,105.6,7112.15,0,1,0,0,1,0,0,0,1,0
324,1,0,0,0,70,1,1,0,1,1,1,0,0,1,90.25,6385.95,0,1,0,0,1,0,1,0,0,0
325,1,0,1,0,41,1,1,1,1,1,1,1,1,1,113.6,4594.95,0,1,0,1,0,0,1,0,0,0
326,1,0,1,1,70,1,1,1,1,1,0,1,1,1,108.15,7930.55,0,1,0,0,1,0,0,1,0,0
327,1,0,0,0,2,1,0,0,0,0,0,0,0,0,18.75,53.15,0,0,1,1,0,0,1,0,0,0
328,0,0,0,0,18,1,0,0,0,0,0,0,0,0,19.0,348.8,0,0,1,1,0,0,0,0,1,0
329,0,0,0,0,53,1,1,0,0,0,0,1,0,0,85.45,4517.25,0,1,0,1,0,0,1,0,0,0
330,0,0,0,1,39,0,0,1,0,0,1,1,0,0,45.05,1790.6,1,0,0,0,1,0,1,0,0,0
331,1,0,0,0,14,1,0,1,0,0,0,0,0,0,50.1,709.5,1,0,0,1,0,0,1,0,0,0
332,1,0,1,1,52,1,0,0,0,0,0,0,0,1,20.4,1090.65,0,0,1,0,1,0,0,0,1,0
333,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,0,0,0,1
334,0,0,1,1,72,1,1,1,1,1,1,1,1,0,114.45,8100.55,0,1,0,0,0,1,1,0,0,0
335,0,1,0,0,4,1,0,0,0,0,0,0,0,1,70.65,293.85,0,1,0,1,0,0,0,0,1,0
336,0,0,1,0,8,1,0,0,0,0,0,0,0,1,19.55,161.15,0,0,1,1,0,0,1,0,0,0
337,0,0,0,0,1,1,0,0,0,0,0,0,0,1,44.75,44.75,1,0,0,1,0,0,0,0,1,0
338,1,0,1,0,54,1,1,1,1,0,0,1,1,0,106.55,5763.3,0,1,0,0,1,0,1,0,0,0
339,0,0,0,1,39,1,1,0,0,0,0,0,0,0,25.0,1004.35,0,0,1,0,0,1,0,0,0,1
340,0,0,0,0,6,1,0,0,0,0,0,0,0,0,20.65,109.3,0,0,1,1,0,0,0,0,0,1
341,1,0,0,0,25,1,0,0,0,0,0,0,0,0,19.9,527.5,0,0,1,0,1,0,0,1,0,0
342,0,1,0,0,52,1,1,0,1,1,1,1,1,1,110.75,5832.0,0,1,0,1,0,0,0,0,1,0
343,0,0,0,0,59,1,1,0,1,1,1,1,1,1,111.35,6519.75,0,1,0,1,0,0,0,0,1,0
344,1,0,1,1,61,1,1,1,1,1,1,0,1,1,79.4,4820.55,1,0,0,0,1,0,0,0,1,0
345,0,0,1,1,14,1,0,0,0,0,0,0,0,0,19.75,309.35,0,0,1,0,1,0,0,0,0,1
346,1,0,0,1,2,1,0,1,0,0,0,0,1,1,61.2,125.95,1,0,0,1,0,0,0,1,0,0
347,1,0,0,1,4,1,1,0,1,0,0,1,0,0,89.6,365.65,0,1,0,1,0,0,0,0,0,1
348,1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.8,1436.95,0,0,1,0,0,1,0,1,0,0
349,1,0,1,0,72,1,1,1,1,1,1,1,1,0,92.0,6474.4,1,0,0,0,0,1,1,0,0,0
350,0,0,0,0,67,1,0,0,0,0,0,0,0,0,20.5,1430.95,0,0,1,0,0,1,1,0,0,0
351,1,1,0,0,27,1,1,0,0,1,0,0,0,1,78.05,2135.5,0,1,0,1,0,0,0,0,1,0
352,1,1,0,0,7,1,0,1,0,0,0,0,0,0,76.45,503.6,0,1,0,1,0,0,1,0,0,0
353,1,0,0,0,36,1,1,0,0,1,0,0,0,0,55.8,1941.5,1,0,0,0,1,0,0,0,1,0
354,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.75,19.75,0,0,1,1,0,0,0,0,1,0
355,1,0,0,0,57,1,0,0,1,1,1,1,0,0,69.75,3894.4,1,0,0,0,0,1,0,0,0,1
356,1,0,0,0,16,1,0,0,1,0,0,0,1,1,86.25,1340.1,0,1,0,1,0,0,0,0,1,0
357,0,1,1,0,29,1,1,0,0,0,0,1,1,1,94.45,2653.65,0,1,0,1,0,0,0,0,1,0
358,0,0,0,0,1,1,0,0,0,0,1,0,0,0,74.0,74.0,0,1,0,1,0,0,0,0,1,0
359,1,0,0,0,6,1,0,0,0,1,0,0,1,0,83.9,497.55,0,1,0,1,0,0,0,0,1,0
360,1,0,0,0,4,1,0,0,0,1,0,0,1,1,82.85,319.6,0,1,0,1,0,0,0,1,0,0
361,1,0,0,1,48,0,0,0,1,1,0,0,1,0,45.55,2108.35,1,0,0,1,0,0,0,1,0,0
362,1,0,1,0,12,1,0,1,0,0,1,0,0,0,54.2,690.5,1,0,0,1,0,0,1,0,0,0
363,1,1,0,0,35,1,1,1,1,1,0,1,1,1,108.35,3726.15,0,1,0,0,1,0,0,0,1,0
364,0,0,1,1,51,0,0,1,1,1,0,1,1,0,59.3,3014.65,1,0,0,0,1,0,0,0,1,0
365,0,0,0,0,63,1,1,0,1,0,0,0,1,0,90.45,5825.5,0,1,0,0,1,0,0,1,0,0
366,0,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0,1,0,1,0,0,0,0,1,0
367,0,0,0,0,5,0,0,1,0,1,1,0,0,0,40.0,223.45,1,0,0,1,0,0,0,0,0,1
368,0,1,1,1,60,1,1,1,1,0,0,0,1,1,93.25,5774.55,0,1,0,1,0,0,0,0,1,0
369,1,0,1,0,2,1,0,0,1,1,0,0,0,0,79.7,165.0,0,1,0,1,0,0,1,0,0,0
370,1,0,0,0,2,1,0,0,0,0,0,0,0,0,19.3,44.4,0,0,1,1,0,0,0,0,0,1
371,1,0,1,0,35,1,0,0,0,0,0,0,0,1,70.3,2416.55,0,1,0,1,0,0,0,0,1,0
372,0,0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,0,1,0,1,0,0,0,1,0,0
373,1,0,0,0,6,1,0,0,0,0,0,0,0,0,20.7,112.75,0,0,1,1,0,0,0,0,0,1
374,0,1,0,0,9,1,1,0,0,1,0,1,1,1,100.5,918.6,0,1,0,1,0,0,0,0,1,0
375,1,0,0,1,21,0,0,1,1,1,1,1,0,0,53.15,1183.2,1,0,0,0,0,1,0,0,0,1
376,0,0,0,0,57,1,0,0,0,0,0,0,0,0,20.55,1252.85,0,0,1,0,0,1,0,1,0,0
377,0,0,0,0,42,1,1,0,0,0,0,0,0,0,25.05,949.85,0,0,1,0,1,0,0,0,1,0
378,1,0,1,1,72,1,1,0,1,1,1,0,1,1,98.65,7129.45,0,1,0,0,0,1,1,0,0,0
379,0,0,0,0,1,0,0,0,0,0,0,1,1,1,45.3,45.3,1,0,0,1,0,0,0,0,0,1
380,1,0,1,1,72,0,0,1,1,1,1,0,1,0,55.65,3880.05,1,0,0,0,0,1,0,1,0,0
381,1,0,1,0,72,1,1,1,0,0,0,0,0,0,80.45,5737.6,0,1,0,0,0,1,1,0,0,0
382,1,1,0,0,3,1,0,0,0,1,0,0,0,0,75.05,202.9,0,1,0,1,0,0,0,0,0,1
383,0,1,0,0,5,1,1,0,1,0,0,0,1,1,89.8,502.6,0,1,0,1,0,0,0,0,1,0
384,1,0,1,0,65,1,1,1,0,1,0,1,1,1,105.05,6914.95,0,1,0,1,0,0,0,0,1,0
385,1,1,0,0,11,1,1,1,0,0,0,0,0,1,55.6,580.8,1,0,0,1,0,0,0,0,1,0
386,1,0,0,0,41,1,0,0,0,0,0,0,0,1,19.85,810.45,0,0,1,0,0,1,0,0,0,1
387,1,0,0,0,60,1,0,0,1,1,0,1,1,1,99.65,5941.05,0,1,0,0,0,1,0,0,1,0
388,0,0,0,0,2,1,0,0,0,0,0,0,0,1,70.3,144.0,0,1,0,1,0,0,0,0,1,0
389,0,0,0,0,3,1,0,1,0,0,0,0,1,1,86.05,244.85,0,1,0,1,0,0,0,0,0,1
390,0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,1,0,0
391,0,0,1,0,40,1,0,0,1,0,0,0,0,1,50.15,2058.5,1,0,0,1,0,0,0,0,0,1
392,0,1,1,0,24,0,0,1,0,0,0,0,1,0,39.1,971.3,1,0,0,1,0,0,1,0,0,0
393,0,1,0,0,63,1,1,1,1,1,0,1,1,1,109.4,7031.45,0,1,0,1,0,0,1,0,0,0
394,0,0,1,1,63,1,1,0,1,0,0,0,1,1,91.35,5764.7,0,1,0,0,1,0,0,0,1,0
395,0,0,1,0,66,1,1,1,1,1,1,0,0,0,96.6,6424.25,0,1,0,0,0,1,0,0,0,1
396,0,1,0,0,67,1,1,0,0,0,0,0,0,1,75.7,5060.85,0,1,0,1,0,0,0,0,0,1
397,0,0,0,0,4,1,1,1,0,0,0,1,0,0,90.65,367.95,0,1,0,1,0,0,0,0,1,0
398,1,0,0,0,10,1,0,0,0,0,0,0,0,0,18.85,163.2,0,0,1,1,0,0,0,0,0,1
399,1,0,1,1,14,1,0,0,0,0,0,0,0,0,18.8,255.55,0,0,1,0,0,1,0,0,0,1
400,0,1,0,0,8,1,0,0,0,0,0,0,0,1,69.7,560.85,0,1,0,1,0,0,0,0,1,0
401,0,0,0,0,4,1,0,0,0,0,0,0,0,1,70.2,237.95,0,1,0,1,0,0,0,0,1,0
402,1,1,0,0,5,1,0,0,0,0,0,0,0,1,69.05,318.5,0,1,0,1,0,0,0,0,0,1
403,1,0,0,0,54,1,0,0,0,0,0,0,0,0,20.1,1079.45,0,0,1,0,0,1,0,0,0,1
404,1,0,0,0,13,1,0,0,0,0,0,0,0,1,70.15,886.7,0,1,0,1,0,0,0,0,0,1
405,1,0,0,0,18,1,1,0,0,0,0,1,0,1,85.2,1553.9,0,1,0,1,0,0,0,0,1,0
406,0,0,1,0,41,1,0,0,0,0,0,0,0,1,19.75,899.45,0,0,1,0,0,1,0,0,1,0
407,1,0,0,0,3,1,1,0,0,0,0,0,0,0,24.6,86.35,0,0,1,1,0,0,0,0,0,1
408,1,0,0,0,7,1,0,0,0,1,0,1,1,1,95.35,660.9,0,1,0,1,0,0,0,0,1,0
409,1,1,0,0,13,1,0,0,0,1,0,0,0,1,74.3,940.35,0,1,0,1,0,0,0,0,1,0
410,1,0,1,1,43,1,0,0,1,0,0,0,0,0,50.2,2169.4,1,0,0,1,0,0,0,0,0,1
411,1,1,1,0,69,1,1,0,1,0,1,1,1,0,105.4,6998.95,0,1,0,0,0,1,0,1,0,0
412,0,0,0,0,52,1,0,1,0,1,0,1,0,0,91.25,4738.3,0,1,0,0,1,0,0,0,1,0
413,1,0,1,1,58,1,0,0,0,0,0,0,0,1,19.85,1158.85,0,0,1,0,0,1,0,0,0,1
414,1,0,1,1,12,1,0,0,0,0,0,0,0,0,19.0,233.55,0,0,1,1,0,0,0,0,0,1
415,1,0,1,1,10,1,0,0,0,1,1,0,0,0,55.2,528.35,1,0,0,1,0,0,0,1,0,0
416,1,1,0,0,45,1,1,1,0,0,1,0,1,1,70.05,3062.45,1,0,0,1,0,0,0,0,1,0
417,1,0,0,0,22,0,0,0,0,1,0,1,1,1,50.6,1073.3,1,0,0,1,0,0,0,0,1,0
418,1,0,0,0,2,1,1,0,0,0,1,0,0,1,54.35,117.05,1,0,0,1,0,0,0,0,0,1
419,0,0,1,1,11,1,0,0,0,0,0,0,0,1,20.45,250.8,0,0,1,1,0,0,0,0,1,0
420,1,0,0,1,18,1,1,1,0,0,0,0,0,0,57.65,992.7,1,0,0,1,0,0,0,0,0,1
421,0,0,1,1,37,0,0,1,1,1,0,0,0,0,40.2,1448.8,1,0,0,1,0,0,1,0,0,0
422,1,0,0,0,39,1,0,1,0,0,0,0,0,1,47.85,1886.4,1,0,0,0,1,0,0,0,1,0
423,0,0,0,1,70,1,1,1,1,0,1,0,0,0,64.95,4551.5,1,0,0,0,1,0,1,0,0,0
424,1,0,1,0,30,1,0,0,0,0,0,0,0,0,19.65,655.85,0,0,1,1,0,0,1,0,0,0
425,0,0,0,0,7,1,0,0,0,0,0,0,0,1,18.95,130.55,0,0,1,1,0,0,0,0,0,1
426,0,1,1,0,22,1,0,0,0,0,0,1,1,1,89.75,1938.9,0,1,0,1,0,0,1,0,0,0
427,1,0,1,0,37,1,1,0,0,1,0,0,0,1,78.95,2839.65,0,1,0,1,0,0,0,1,0,0
428,0,0,1,1,37,1,1,0,1,1,0,1,0,1,92.95,3415.25,0,1,0,1,0,0,0,0,1,0
429,0,0,0,0,6,1,0,0,0,0,0,0,0,0,19.15,124.4,0,0,1,0,1,0,0,0,0,1
430,1,0,0,0,53,1,0,0,0,0,0,0,0,0,19.85,1049.6,0,0,1,0,0,1,0,1,0,0
431,0,0,0,0,32,1,0,0,0,0,0,0,0,0,19.8,607.7,0,0,1,0,1,0,0,0,0,1
432,0,0,0,0,9,1,0,0,0,0,0,0,0,0,20.25,178.5,0,0,1,1,0,0,0,0,0,1
433,0,0,1,1,71,1,0,1,1,1,1,1,1,0,85.45,6029.9,1,0,0,0,0,1,1,0,0,0
434,1,0,0,0,14,1,1,0,1,0,0,0,0,1,54.25,773.2,1,0,0,0,1,0,0,0,0,1
435,1,0,0,0,8,1,1,1,0,0,1,1,1,1,103.35,847.3,0,1,0,1,0,0,1,0,0,0
436,0,0,0,1,1,1,1,0,0,0,0,0,0,1,74.35,74.35,0,1,0,1,0,0,0,0,1,0
437,0,0,0,0,18,1,0,0,0,0,0,0,0,0,20.05,388.6,0,0,1,0,0,1,0,1,0,0
438,0,0,0,0,34,1,1,0,0,0,0,0,0,0,26.1,980.35,0,0,1,0,0,1,1,0,0,0
439,0,1,1,0,8,1,0,1,0,0,0,1,0,0,60.9,551.95,1,0,0,1,0,0,1,0,0,0
440,0,0,1,0,14,1,1,0,0,0,0,1,0,1,86.1,1235.55,0,1,0,1,0,0,0,0,1,0
441,1,0,0,0,17,1,0,0,0,0,0,0,0,1,70.0,1144.5,0,1,0,1,0,0,0,0,1,0
442,1,1,0,0,2,1,1,0,1,0,0,0,1,0,89.5,161.5,0,1,0,1,0,0,0,0,1,0
443,0,1,1,0,29,1,1,0,0,0,0,0,0,1,51.6,1442.0,1,0,0,1,0,0,0,0,1,0
444,0,0,1,1,45,1,1,1,1,0,1,1,0,0,73.85,3371.0,1,0,0,0,0,1,0,1,0,0
445,0,0,0,0,2,1,0,0,0,0,0,0,0,0,44.35,81.25,1,0,0,1,0,0,0,0,1,0
446,1,0,0,0,1,1,0,0,0,0,0,0,0,0,71.1,71.1,0,1,0,1,0,0,0,0,0,1
447,1,0,0,0,4,1,1,0,0,0,1,1,1,1,100.85,399.25,0,1,0,1,0,0,0,0,0,1
448,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.4,19.4,0,0,1,1,0,0,0,1,0,0
449,1,0,1,1,57,1,0,0,1,0,0,1,1,1,95.0,5535.8,0,1,0,0,1,0,0,0,1,0
450,0,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,1,0,0,0,1,0,0,0,0,1
451,1,0,1,0,16,1,1,1,1,1,0,0,0,0,90.7,1374.9,0,1,0,1,0,0,0,0,1,0
452,1,1,0,0,57,1,1,1,0,1,1,0,1,0,101.3,5779.6,0,1,0,0,0,1,0,1,0,0
453,1,0,1,1,47,1,0,0,0,0,0,0,0,0,20.25,873.4,0,0,1,0,0,1,0,1,0,0
454,1,0,1,1,72,1,0,0,0,0,0,0,0,0,19.7,1379.8,0,0,1,0,0,1,0,1,0,0
455,0,0,1,1,24,1,0,1,0,1,0,0,0,1,56.25,1454.25,1,0,0,0,1,0,0,1,0,0
456,1,0,1,1,9,1,0,0,0,0,0,0,0,0,20.35,191.1,0,0,1,0,0,1,0,0,0,1
457,1,0,1,1,53,1,0,0,0,0,0,0,0,0,20.9,1146.05,0,0,1,0,0,1,0,0,0,1
458,0,0,0,0,8,1,0,1,0,1,0,0,1,1,66.7,579.0,1,0,0,1,0,0,0,0,1,0
459,0,0,0,0,3,1,0,0,0,1,0,0,1,0,85.7,256.75,0,1,0,1,0,0,0,1,0,0
460,1,0,0,0,48,1,1,0,1,1,0,1,1,1,107.4,5121.3,0,1,0,1,0,0,1,0,0,0
461,1,0,1,1,41,1,1,1,1,1,0,1,0,1,78.35,3211.2,1,0,0,0,1,0,0,1,0,0
462,0,0,0,0,1,1,0,0,0,0,0,0,0,0,19.1,19.1,0,0,1,1,0,0,0,0,0,1
463,0,0,0,0,26,1,0,0,1,0,0,0,0,0,75.5,2018.1,0,1,0,0,1,0,1,0,0,0
464,0,1,1,0,5,1,1,0,0,1,0,0,0,1,79.9,343.95,0,1,0,1,0,0,1,0,0,0
465,1,0,0,0,2,1,0,0,1,0,0,1,0,1,59.0,114.15,1,0,0,1,0,0,0,0,1,0
