,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
932,1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0,0,1,1,0,0,1,0,0,0
933,1,0,0,0,26,1,0,0,0,0,0,0,0,1,69.05,1815.65,0,1,0,1,0,0,0,1,0,0
934,0,1,1,0,72,1,1,1,1,1,0,1,1,0,84.45,5899.85,1,0,0,0,0,1,0,1,0,0
935,0,0,0,0,72,1,0,0,0,0,0,0,0,0,19.3,1414.8,0,0,1,0,0,1,1,0,0,0
936,0,0,0,1,2,1,1,1,1,0,0,0,0,0,60.95,134.6,1,0,0,1,0,0,1,0,0,0
937,1,1,1,0,2,1,0,0,0,0,0,0,0,1,69.3,153.8,0,1,0,1,0,0,0,0,1,0
938,1,0,0,0,13,1,0,0,0,0,0,1,0,1,81.9,1028.9,0,1,0,1,0,0,0,0,0,1
939,1,0,1,0,72,1,1,1,1,1,1,1,1,0,88.05,6520.8,1,0,0,0,0,1,1,0,0,0
940,1,1,1,0,66,1,1,0,1,0,0,1,1,1,100.8,6690.75,0,1,0,1,0,0,0,0,1,0
941,1,0,0,0,18,1,0,0,0,0,0,0,0,1,19.55,389.25,0,0,1,1,0,0,0,0,0,1
942,0,0,0,0,2,1,0,0,0,0,0,0,0,1,19.9,33.7,0,0,1,1,0,0,0,1,0,0
943,0,0,1,1,62,1,1,1,1,0,0,1,0,1,94.95,5791.85,0,1,0,0,1,0,0,1,0,0
944,1,0,1,1,70,1,1,1,1,1,1,1,1,1,89.0,6293.2,1,0,0,0,0,1,1,0,0,0
945,1,0,0,1,11,0,0,0,0,0,0,0,0,0,25.2,321.05,1,0,0,1,0,0,0,0,1,0
946,1,0,0,0,20,1,0,1,0,1,0,1,0,1,89.4,1871.15,0,1,0,1,0,0,1,0,0,0
947,1,0,0,0,21,1,0,0,0,0,0,0,0,1,68.65,1493.2,0,1,0,1,0,0,0,0,1,0
948,0,1,1,0,30,1,1,0,0,0,0,0,0,0,77.9,2351.45,0,1,0,1,0,0,0,0,0,1
949,1,0,0,0,29,1,1,1,0,0,0,0,1,1,66.1,1912.15,1,0,0,1,0,0,0,0,1,0
950,1,0,1,0,46,1,1,0,0,0,0,0,0,1,24.45,1066.15,0,0,1,0,1,0,1,0,0,0
951,1,0,1,1,11,1,0,1,0,0,0,0,0,0,51.0,581.7,1,0,0,1,0,0,1,0,0,0
952,0,0,1,1,35,1,0,0,0,0,0,0,0,0,19.9,666.0,0,0,1,0,1,0,0,0,1,0
953,1,0,1,1,65,1,1,1,0,1,1,1,1,0,109.3,7337.55,0,1,0,0,0,1,0,0,1,0
954,1,0,0,0,9,1,0,0,0,0,0,0,0,0,19.5,150.35,0,0,1,1,0,0,1,0,0,0
955,0,0,0,0,66,1,0,0,0,0,0,0,0,0,19.35,1240.8,0,0,1,0,0,1,1,0,0,0
956,1,0,1,1,72,1,1,1,1,1,1,0,1,0,107.45,7658.3,0,1,0,0,0,1,0,1,0,0
957,1,0,1,1,27,1,0,0,0,0,0,0,0,0,19.9,550.1,0,0,1,0,0,1,0,0,0,1
958,1,0,1,1,57,1,0,0,0,0,0,0,0,1,20.1,1087.7,0,0,1,0,0,1,1,0,0,0
959,1,0,1,0,34,1,1,1,0,0,1,0,0,1,60.85,2003.6,1,0,0,1,0,0,1,0,0,0
960,1,0,0,0,1,1,0,0,0,0,0,0,0,0,43.95,43.95,1,0,0,1,0,0,0,1,0,0
961,0,0,0,0,19,1,1,0,0,1,1,0,0,0,59.55,1144.6,1,0,0,1,0,0,0,0,1,0
962,0,0,0,1,53,1,0,1,1,1,0,0,1,0,95.95,5036.9,0,1,0,0,1,0,0,0,1,0
963,0,0,0,0,67,1,0,1,0,1,0,0,1,0,65.55,4361.55,1,0,0,0,0,1,1,0,0,0
964,1,0,1,1,59,1,1,0,0,1,1,1,0,1,72.1,4194.85,1,0,0,0,0,1,1,0,0,0
965,0,0,0,1,21,1,1,1,0,0,0,0,0,0,80.35,1747.2,0,1,0,1,0,0,0,0,1,0
966,1,0,0,0,10,0,0,0,1,0,1,0,0,0,36.25,374.0,1,0,0,1,0,0,0,0,1,0
967,1,0,0,0,3,1,0,0,0,0,0,0,0,0,44.75,148.05,1,0,0,1,0,0,0,0,0,1
968,0,0,1,1,72,1,1,1,1,1,1,1,1,1,114.0,8093.15,0,1,0,0,0,1,0,0,1,0
969,0,0,1,0,70,1,1,0,1,1,1,1,0,0,76.1,5264.25,1,0,0,0,0,1,0,1,0,0
970,0,0,1,0,35,1,1,0,0,0,1,1,0,1,91.5,3236.35,0,1,0,1,0,0,0,1,0,0
971,1,0,0,0,18,1,1,0,0,0,0,0,0,1,74.15,1345.75,0,1,0,1,0,0,0,0,1,0
972,1,0,1,1,15,1,0,0,1,1,1,1,1,0,76.5,1155.6,1,0,0,1,0,0,1,0,0,0
973,0,0,0,0,36,1,0,0,0,0,0,0,0,1,18.55,689.0,0,0,1,0,0,1,0,1,0,0
974,0,0,0,0,2,1,0,0,0,0,1,0,0,1,50.2,109.25,1,0,0,1,0,0,0,1,0,0
975,1,0,0,0,60,1,1,1,0,1,1,0,0,0,64.75,4039.5,1,0,0,0,1,0,0,0,1,0
976,0,0,0,1,56,1,0,0,0,0,0,0,0,1,21.2,1238.65,0,0,1,0,1,0,0,0,0,1
977,0,0,0,0,26,1,0,0,0,1,1,1,1,1,98.65,2537.0,0,1,0,1,0,0,0,0,1,0
978,1,0,1,0,68,1,1,1,1,1,0,1,1,1,110.8,7553.6,0,1,0,0,0,1,1,0,0,0
979,1,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,1,0,0,1,0,0,0,0,0,1
980,0,0,0,0,6,1,0,0,0,1,0,1,0,0,60.9,414.1,1,0,0,1,0,0,0,0,0,1
981,0,0,0,0,26,1,1,1,1,0,0,0,0,0,61.55,1581.95,1,0,0,0,1,0,0,0,1,0
982,1,0,0,0,65,1,1,0,1,1,0,1,0,1,95.5,6153.85,0,1,0,0,1,0,0,0,1,0
983,0,0,0,0,65,1,0,0,0,0,0,0,0,1,19.55,1218.65,0,0,1,0,0,1,0,1,0,0
984,0,0,1,1,63,1,1,0,0,0,0,0,0,0,24.65,1574.5,0,0,1,0,0,1,0,1,0,0
985,0,0,0,0,7,1,0,1,0,0,0,0,0,0,74.35,533.6,0,1,0,1,0,0,0,0,0,1
986,1,0,0,0,46,1,1,1,1,0,0,0,0,0,84.25,3847.6,0,1,0,1,0,0,0,0,0,1
987,0,0,0,0,10,1,0,0,1,0,0,1,0,1,59.65,638.95,1,0,0,1,0,0,0,0,0,1
988,1,0,1,1,22,1,1,0,0,0,0,0,0,1,75.8,1615.1,0,1,0,1,0,0,1,0,0,0
989,1,0,0,1,44,1,0,0,0,0,0,0,0,0,19.9,868.1,0,0,1,0,0,1,0,0,0,1
990,0,1,0,0,39,1,1,0,1,0,0,0,1,0,90.7,3413.25,0,1,0,1,0,0,0,0,1,0
991,0,0,1,0,32,1,0,1,1,0,1,0,1,0,70.5,2201.75,1,0,0,0,1,0,0,0,0,1
992,1,0,0,0,47,0,0,1,1,0,1,0,0,0,39.65,1798.65,1,0,0,0,1,0,0,1,0,0
993,0,0,1,1,25,1,1,0,0,0,0,0,0,0,25.5,630.6,0,0,1,0,0,1,0,1,0,0
994,1,1,1,0,15,1,0,0,1,0,0,1,1,1,94.65,1285.05,0,1,0,1,0,0,0,0,1,0
995,1,0,1,1,67,0,0,1,1,0,0,0,0,0,36.15,2434.45,1,0,0,0,0,1,1,0,0,0
996,0,0,0,0,67,1,0,0,0,0,0,0,0,1,19.45,1195.95,0,0,1,0,1,0,0,0,0,1
997,1,0,0,0,32,1,0,0,0,0,0,0,0,0,19.9,601.55,0,0,1,1,0,0,1,0,0,0
998,1,0,1,1,11,1,0,0,0,0,0,0,0,1,20.0,196.35,0,0,1,0,1,0,0,0,0,1
999,1,0,0,0,16,1,1,0,0,0,0,0,0,1,74.75,1129.35,0,1,0,1,0,0,0,1,0,0
1000,1,1,1,0,72,1,1,1,1,1,0,1,1,1,112.4,8046.85,0,1,0,0,0,1,0,0,1,0
1001,1,0,1,1,67,1,1,0,1,0,1,1,0,0,94.1,6302.8,0,1,0,0,0,1,0,1,0,0
1002,0,0,1,0,69,1,1,1,1,1,1,0,1,1,107.2,7317.1,0,1,0,0,1,0,0,1,0,0
1003,0,0,0,0,10,0,0,0,1,0,1,0,0,0,35.75,389.8,1,0,0,1,0,0,0,0,1,0
1004,0,0,1,1,52,0,0,1,0,1,0,0,1,0,44.25,2276.1,1,0,0,0,1,0,1,0,0,0
1005,1,0,1,0,26,1,0,0,0,0,1,0,1,0,85.9,2196.45,0,1,0,1,0,0,0,1,0,0
1006,0,0,0,0,66,1,0,1,1,0,0,0,0,1,54.8,3465.7,1,0,0,0,1,0,0,0,0,1
1007,0,0,0,0,53,0,0,0,0,1,1,1,1,0,54.9,3045.75,1,0,0,0,1,0,0,1,0,0
1008,0,1,0,0,31,1,1,0,1,0,0,1,0,1,90.7,2845.15,0,1,0,1,0,0,0,0,1,0
1009,1,0,1,1,7,1,0,0,0,0,0,0,0,0,19.85,144.15,0,0,1,0,0,1,0,0,0,1
1010,0,0,0,0,7,0,0,0,0,1,1,0,0,1,35.5,249.55,1,0,0,0,1,0,0,1,0,0
1011,1,0,1,1,72,1,1,1,1,1,0,1,1,0,109.55,7887.25,0,1,0,0,0,1,0,1,0,0
1012,1,0,1,0,59,1,1,0,1,0,1,1,1,1,80.1,4693.2,1,0,0,0,1,0,0,0,1,0
1013,1,0,1,1,64,1,1,1,1,1,1,1,1,0,113.35,7222.75,0,1,0,0,1,0,0,0,1,0
1014,1,0,1,1,7,1,0,0,0,0,0,0,0,0,19.85,144.15,0,0,1,0,0,1,0,0,0,1
1015,0,0,0,0,56,1,0,1,0,1,0,0,0,0,52.7,3019.7,1,0,0,0,1,0,0,0,0,1
1016,1,0,1,1,38,1,0,0,0,0,0,0,0,1,19.95,756.4,0,0,1,0,0,1,0,0,0,1
1017,0,0,1,0,72,1,1,1,1,1,1,1,1,0,114.45,8375.05,0,1,0,0,0,1,0,1,0,0
1018,1,1,0,0,14,1,1,0,0,1,0,0,0,1,80.35,1058.1,0,1,0,1,0,0,1,0,0,0
1019,1,0,1,0,4,1,0,1,1,0,0,0,0,0,54.7,235.05,1,0,0,1,0,0,0,0,0,1
1020,0,0,0,0,53,0,0,1,1,0,0,0,1,1,46.3,2546.85,1,0,0,1,0,0,1,0,0,0
1021,1,1,1,1,61,1,1,0,0,1,0,1,0,1,65.2,3965.05,1,0,0,0,1,0,0,0,1,0
1022,1,0,0,0,27,1,0,0,0,0,0,0,0,0,19.15,501.35,0,0,1,0,1,0,0,0,0,1
1023,0,0,1,1,15,1,0,1,0,0,0,0,0,0,75.1,1151.55,0,1,0,1,0,0,0,0,0,1
1024,1,0,1,0,72,1,1,1,0,1,1,1,1,1,110.15,7881.2,0,1,0,0,0,1,0,1,0,0
1025,1,1,1,0,30,1,1,0,1,0,0,1,0,1,90.05,2627.2,0,1,0,1,0,0,0,0,1,0
1026,1,0,1,0,29,1,0,0,0,0,0,0,0,1,19.55,521.8,0,0,1,0,0,1,0,0,0,1
1027,1,0,1,1,67,1,0,0,1,0,0,0,0,0,50.55,3431.75,1,0,0,0,1,0,0,1,0,0
1028,1,0,1,1,3,1,0,0,0,0,0,0,0,0,19.3,54.7,0,0,1,1,0,0,0,0,0,1
1029,0,1,0,0,47,1,1,0,1,0,1,0,0,0,59.6,2754.0,1,0,0,0,0,1,1,0,0,0
1030,1,0,1,0,59,1,0,0,0,0,0,0,0,0,20.35,1267.0,0,0,1,0,1,0,0,0,0,1
1031,0,1,0,0,4,0,0,0,1,0,0,1,1,1,50.95,207.35,1,0,0,1,0,0,0,1,0,0
1032,0,0,1,0,23,1,0,1,0,0,0,0,1,1,59.95,1406.0,1,0,0,1,0,0,1,0,0,0
1033,1,0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,0,1,0,0,0,1,1,0,0,0
1034,1,0,1,0,71,1,1,1,0,1,0,1,1,1,104.1,7412.25,0,1,0,0,1,0,0,1,0,0
1035,1,0,1,0,1,1,0,0,0,0,0,0,0,1,20.3,20.3,0,0,1,1,0,0,1,0,0,0
1036,1,1,0,0,35,1,1,1,0,0,0,1,1,1,99.05,3554.6,0,1,0,1,0,0,0,0,1,0
1037,0,0,1,0,69,0,0,1,0,1,1,1,1,0,60.25,4055.5,1,0,0,0,0,1,1,0,0,0
1038,0,1,1,0,2,1,0,0,0,0,0,0,0,0,70.1,141.65,0,1,0,1,0,0,0,0,1,0
1039,0,1,0,0,20,1,0,0,0,0,0,1,1,0,89.95,1648.45,0,1,0,1,0,0,0,0,1,0
1040,0,0,0,0,22,0,0,0,0,1,1,1,1,0,56.75,1304.85,1,0,0,0,0,1,1,0,0,0
1041,1,0,1,1,44,1,0,1,0,0,1,0,0,0,56.25,2419.55,1,0,0,1,0,0,1,0,0,0
1042,1,0,0,0,36,1,0,0,0,0,0,0,0,1,19.25,679.8,0,0,1,0,1,0,1,0,0,0
1043,0,0,0,0,20,1,0,0,0,0,1,0,0,0,50.0,1003.05,1,0,0,1,0,0,0,0,0,1
1044,0,1,1,0,33,1,1,1,0,1,1,1,1,1,109.9,3694.7,0,1,0,1,0,0,1,0,0,0
1045,1,0,1,0,56,1,0,1,0,1,0,0,0,0,80.3,4513.65,0,1,0,0,0,1,1,0,0,0
1046,1,1,1,0,60,1,0,1,1,1,1,1,1,1,110.0,6668.35,0,1,0,0,0,1,1,0,0,0
1047,1,1,1,0,69,1,0,1,1,0,0,0,1,0,87.3,6055.55,0,1,0,0,1,0,0,1,0,0
1048,0,0,0,0,45,1,1,0,0,1,1,1,1,1,103.65,4747.85,0,1,0,1,0,0,1,0,0,0
1049,0,0,1,1,50,1,0,0,0,0,0,0,0,1,20.35,938.95,0,0,1,0,1,0,0,0,0,1
1050,1,0,1,1,49,1,1,0,0,0,0,1,1,1,95.4,4613.95,0,1,0,1,0,0,1,0,0,0
1051,1,0,0,0,67,1,0,1,0,1,1,0,1,1,72.35,4991.5,1,0,0,0,1,0,1,0,0,0
1052,0,1,1,1,65,1,1,1,1,0,0,0,0,1,85.75,5688.45,0,1,0,1,0,0,0,0,1,0
1053,0,0,1,1,19,1,0,0,0,0,0,0,0,0,19.9,357.7,0,0,1,0,1,0,0,0,0,1
1054,0,0,1,0,61,1,0,0,1,1,1,0,1,0,94.15,5731.85,0,1,0,1,0,0,0,1,0,0
1055,0,0,1,0,72,1,1,1,0,1,1,1,1,0,86.65,6094.25,1,0,0,0,0,1,0,1,0,0
1056,1,0,1,0,72,1,0,0,0,0,0,0,0,0,20.5,1502.25,0,0,1,0,0,1,0,1,0,0
1057,1,0,0,0,21,1,0,0,0,0,0,0,0,1,20.85,435.25,0,0,1,0,0,1,0,1,0,0
1058,1,0,1,1,14,1,1,0,0,0,0,1,0,1,84.8,1203.9,0,1,0,1,0,0,0,0,1,0
1059,1,0,0,0,7,1,0,0,0,1,1,1,1,1,100.4,715.0,0,1,0,1,0,0,0,0,1,0
1060,0,0,0,0,22,1,1,0,0,0,0,0,1,0,83.05,1799.3,0,1,0,1,0,0,0,0,1,0
1061,1,1,0,0,5,1,0,0,1,0,0,1,0,1,84.7,392.5,0,1,0,1,0,0,0,0,1,0
1062,0,0,0,0,9,1,0,0,0,0,0,0,0,1,70.5,597.9,0,1,0,1,0,0,0,0,1,0
1063,0,0,0,0,46,1,0,0,0,0,0,0,0,0,19.2,908.15,0,0,1,0,0,1,0,1,0,0
1064,1,1,0,0,4,1,1,0,0,0,0,0,0,1,74.45,294.45,0,1,0,1,0,0,0,0,1,0
1065,0,0,1,1,72,1,1,0,0,0,0,0,0,0,24.3,1643.25,0,0,1,0,0,1,1,0,0,0
1066,0,0,0,0,2,1,0,0,0,0,0,0,0,0,19.95,47.7,0,0,1,0,1,0,0,0,0,1
1067,0,0,1,0,70,1,0,1,1,0,1,0,0,0,84.6,5706.2,0,1,0,0,0,1,1,0,0,0
1068,1,0,1,0,10,1,0,0,0,0,0,0,0,0,20.1,184.4,0,0,1,0,1,0,0,0,0,1
1069,0,1,1,0,65,1,1,1,0,0,0,1,1,1,100.75,6674.65,0,1,0,0,1,0,0,0,1,0
1070,0,0,1,1,38,1,1,1,0,1,1,1,1,1,85.4,3297.0,1,0,0,0,0,1,1,0,0,0
1071,0,1,0,0,45,1,1,0,0,0,0,1,1,1,93.9,4200.25,0,1,0,1,0,0,1,0,0,0
1072,1,0,1,1,48,1,0,0,0,0,0,0,0,0,19.55,883.35,0,0,1,0,0,1,0,0,0,1
1073,0,0,1,1,4,0,0,1,0,0,0,1,0,0,38.55,156.1,1,0,0,1,0,0,0,1,0,0
1074,1,0,1,0,60,1,1,1,1,0,0,0,1,1,94.1,5475.9,0,1,0,1,0,0,0,1,0,0
1075,1,0,1,1,69,1,0,0,0,0,0,0,0,0,19.75,1375.4,0,0,1,0,0,1,1,0,0,0
1076,1,0,1,1,27,1,0,0,1,0,0,0,0,0,49.85,1336.15,1,0,0,1,0,0,0,0,0,1
1077,0,0,1,1,5,1,0,0,0,0,0,0,0,0,19.45,86.05,0,0,1,1,0,0,0,0,0,1
1078,0,0,0,0,3,1,0,0,0,0,0,0,0,0,45.45,141.7,1,0,0,1,0,0,0,0,0,1
1079,0,0,1,1,7,1,0,0,0,0,0,0,0,0,20.25,144.35,0,0,1,1,0,0,0,0,0,1
1080,1,0,0,0,3,1,0,0,0,0,0,0,0,0,19.55,61.05,0,0,1,1,0,0,0,0,1,0
1081,0,0,0,0,7,0,0,0,0,0,0,0,0,1,24.35,150.85,1,0,0,0,1,0,0,1,0,0
1082,0,0,0,0,6,1,0,0,0,0,0,0,0,1,69.1,435.0,0,1,0,1,0,0,0,0,1,0
1083,1,0,1,1,72,1,1,1,1,1,1,1,1,1,115.5,8425.15,0,1,0,0,0,1,0,0,1,0
1084,0,0,1,0,60,1,1,1,0,1,1,1,1,1,109.45,6572.85,0,1,0,1,0,0,1,0,0,0
1085,0,0,1,1,42,1,0,0,0,0,0,0,0,0,19.35,867.3,0,0,1,0,0,1,0,0,0,1
1086,1,0,0,0,48,1,1,1,1,1,0,1,1,1,83.45,3887.85,1,0,0,0,1,0,0,1,0,0
1087,1,1,0,0,6,1,0,1,0,0,0,0,0,1,74.1,450.9,0,1,0,1,0,0,0,0,1,0
1088,1,0,0,0,64,1,1,1,1,1,1,1,1,1,86.4,5442.05,1,0,0,0,0,1,0,1,0,0
1089,1,1,1,0,13,0,0,0,0,0,0,1,1,0,45.3,528.45,1,0,0,1,0,0,0,0,1,0
1090,1,0,1,0,12,1,0,0,0,0,0,0,0,1,20.05,264.55,0,0,1,0,0,1,0,0,1,0
1091,1,0,0,0,13,1,0,0,0,0,0,0,0,1,19.3,279.3,0,0,1,1,0,0,0,0,0,1
1092,0,0,0,1,56,1,1,0,0,0,0,0,0,1,24.8,1424.2,0,0,1,0,0,1,0,0,0,1
1093,0,1,1,1,72,1,0,1,0,1,1,1,1,1,104.1,7447.7,0,1,0,0,0,1,0,1,0,0
1094,1,0,0,0,37,1,1,1,0,0,0,1,0,0,64.65,2347.85,1,0,0,0,1,0,1,0,0,0
1095,1,0,1,1,65,1,0,1,1,1,0,0,0,0,61.35,3874.1,1,0,0,0,1,0,1,0,0,0
1096,1,0,1,1,69,1,1,0,1,0,1,0,1,1,93.3,6398.05,0,1,0,0,0,1,1,0,0,0
1097,0,0,0,0,28,1,0,0,0,1,1,0,1,0,91.0,2626.15,0,1,0,1,0,0,0,0,1,0
1098,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.8,19.8,0,0,1,1,0,0,0,1,0,0
1099,1,0,1,0,34,1,0,0,0,0,1,0,0,0,50.2,1815.3,1,0,0,1,0,0,1,0,0,0
1100,1,0,1,1,16,1,0,0,0,0,0,0,0,0,20.4,321.4,0,0,1,1,0,0,0,0,1,0
1101,0,0,1,0,16,1,0,1,1,0,0,0,0,0,80.75,1321.3,0,1,0,1,0,0,1,0,0,0
1102,1,0,1,1,38,1,0,1,1,0,0,0,0,0,54.5,2076.05,1,0,0,1,0,0,0,0,1,0
1103,0,0,1,0,66,1,1,1,1,1,0,0,0,1,66.1,4428.45,1,0,0,0,0,1,0,1,0,0
1104,0,0,1,0,4,1,1,0,0,1,0,1,0,0,65.6,250.1,1,0,0,1,0,0,0,0,1,0
1105,0,0,0,0,1,1,0,0,0,0,0,0,0,1,20.45,20.45,0,0,1,1,0,0,0,0,0,1
1106,1,0,0,0,3,1,0,0,1,0,1,1,1,1,75.3,244.1,1,0,0,1,0,0,0,0,1,0
1107,1,0,0,0,53,1,1,0,1,1,0,1,1,0,105.55,5682.25,0,1,0,0,0,1,0,0,1,0
1108,1,0,1,1,47,0,0,1,1,1,0,1,1,1,60.0,2768.65,1,0,0,0,0,1,0,1,0,0
1109,1,0,0,1,2,1,0,1,0,0,0,0,1,1,61.2,125.95,1,0,0,1,0,0,0,1,0,0
1110,1,0,0,1,63,1,0,0,0,0,0,0,0,0,19.5,1215.1,0,0,1,0,0,1,0,1,0,0
1111,0,1,1,0,20,1,1,0,1,0,1,1,1,0,107.05,2172.05,0,1,0,1,0,0,0,0,1,0
1112,0,0,1,1,27,1,1,0,1,0,1,0,0,1,85.2,2151.6,0,1,0,1,0,0,0,1,0,0
1113,0,0,1,0,70,1,1,0,1,1,1,0,1,1,98.7,6858.9,0,1,0,0,0,1,1,0,0,0
1114,1,0,1,1,6,0,0,0,1,1,1,0,0,0,40.55,217.5,1,0,0,0,0,1,0,0,0,1
1115,1,0,0,0,2,1,0,0,0,0,0,0,0,1,45.85,105.6,1,0,0,1,0,0,0,0,0,1
1116,1,0,0,0,1,1,0,0,0,0,0,0,0,0,19.65,19.65,0,0,1,1,0,0,0,0,0,1
1117,0,0,0,0,8,1,0,0,1,0,1,1,0,1,66.65,520.95,1,0,0,1,0,0,0,0,1,0
1118,1,0,1,0,68,1,1,1,1,1,1,1,1,0,114.9,7843.55,0,1,0,0,0,1,1,0,0,0
1119,0,1,0,0,29,1,0,0,1,1,0,1,1,1,101.45,2948.6,0,1,0,1,0,0,1,0,0,0
1120,1,0,1,0,72,1,1,0,0,0,0,0,0,1,24.15,1776.45,0,0,1,0,0,1,0,1,0,0
1121,1,0,1,0,1,1,0,0,0,0,0,0,0,1,20.65,20.65,0,0,1,1,0,0,0,0,0,1
1122,1,0,1,1,25,1,0,0,0,0,0,0,0,0,20.05,520.1,0,0,1,0,1,0,0,0,0,1
1123,0,1,0,0,71,1,1,0,1,0,1,1,1,1,106.8,7623.2,0,1,0,0,0,1,0,0,1,0
1124,0,0,1,1,47,1,1,1,1,1,1,1,1,1,90.5,4318.35,1,0,0,0,0,1,0,0,0,1
1125,1,0,1,1,72,1,1,1,1,1,1,1,1,0,90.95,6652.45,1,0,0,0,0,1,0,1,0,0
1126,0,0,1,0,47,1,1,0,1,0,0,0,0,1,78.9,3650.35,0,1,0,0,1,0,0,0,1,0
1127,1,1,0,0,34,1,1,0,1,0,1,1,0,1,96.35,3190.25,0,1,0,1,0,0,0,0,1,0
1128,1,0,1,1,27,1,0,1,1,1,1,0,0,0,66.15,1874.45,1,0,0,0,1,0,0,0,0,1
1129,0,0,1,1,23,1,0,0,0,0,0,0,0,0,20.9,454.0,0,0,1,0,0,1,0,0,0,1
1130,1,0,1,1,64,1,1,1,1,1,1,1,1,0,113.35,7222.75,0,1,0,0,1,0,0,0,1,0
1131,0,0,0,0,10,1,0,0,0,0,0,0,0,0,20.35,176.3,0,0,1,0,1,0,0,0,0,1
1132,1,0,1,0,50,1,1,1,0,1,0,1,1,1,104.4,5232.9,0,1,0,0,1,0,0,0,0,1
1133,0,0,0,1,28,1,0,0,1,0,1,0,0,1,54.4,1516.6,1,0,0,0,1,0,0,1,0,0
1134,1,0,0,0,2,1,0,1,0,1,0,0,0,1,80.45,137.1,0,1,0,1,0,0,0,0,1,0
1135,1,0,1,1,14,1,0,0,0,0,0,0,0,0,19.55,294.5,0,0,1,0,1,0,0,0,0,1
1136,1,0,0,0,7,1,0,0,0,1,1,0,1,0,62.8,418.3,1,0,0,1,0,0,1,0,0,0
1137,0,0,1,1,50,1,0,0,0,0,0,0,0,1,20.35,938.95,0,0,1,0,1,0,0,0,0,1
1138,0,1,0,0,4,1,0,0,0,1,0,1,1,1,94.75,422.4,0,1,0,1,0,0,0,0,1,0
1139,0,0,0,0,3,1,0,0,0,0,0,0,0,1,69.6,207.4,0,1,0,1,0,0,0,0,0,1
1140,1,1,0,0,46,1,1,0,1,1,0,1,1,1,104.45,4863.85,0,1,0,1,0,0,0,0,1,0
1141,0,0,0,0,15,1,1,0,0,0,0,0,0,1,26.35,378.6,0,0,1,1,0,0,0,0,1,0
1142,1,0,1,1,7,1,0,0,0,0,0,0,0,0,20.65,158.95,0,0,1,1,0,0,0,0,0,1
1143,1,0,0,0,68,1,1,1,0,0,0,0,0,0,54.45,3687.75,1,0,0,1,0,0,0,0,0,1
1144,0,0,0,0,2,1,0,1,0,0,1,0,0,1,54.45,87.3,1,0,0,1,0,0,0,0,0,1
1145,1,0,1,1,55,1,1,1,1,0,1,1,0,1,75.0,4213.9,1,0,0,0,1,0,0,1,0,0
1146,0,0,0,0,53,0,0,0,0,1,1,1,1,0,54.9,3045.75,1,0,0,0,1,0,0,1,0,0
1147,0,0,1,0,52,1,1,1,1,1,1,0,1,1,81.4,4354.45,1,0,0,0,1,0,0,1,0,0
1148,0,1,1,0,68,1,1,0,0,1,0,0,0,1,80.35,5589.3,0,1,0,1,0,0,0,1,0,0
1149,0,0,1,0,58,1,1,1,1,1,0,1,1,1,86.1,4890.5,1,0,0,0,0,1,0,0,1,0
1150,1,0,0,0,2,1,0,0,0,0,0,0,0,0,18.75,53.15,0,0,1,1,0,0,1,0,0,0
1151,1,0,0,0,50,1,0,0,0,0,0,0,0,1,19.35,1033.0,0,0,1,0,1,0,0,0,0,1
1152,1,1,1,0,42,1,1,0,0,0,0,1,1,1,95.05,3944.5,0,1,0,1,0,0,0,0,1,0
1153,1,1,1,0,61,1,1,1,1,1,1,0,0,1,94.2,5895.45,0,1,0,1,0,0,0,1,0,0
1154,0,0,0,0,43,1,1,0,0,0,0,0,0,0,26.45,1110.05,0,0,1,0,0,1,1,0,0,0
1155,0,0,0,1,3,1,0,0,0,0,0,0,0,0,20.2,50.6,0,0,1,1,0,0,1,0,0,0
1156,1,0,1,1,72,1,1,1,1,1,1,1,1,1,116.4,8543.25,0,1,0,0,0,1,0,1,0,0
1157,1,0,1,1,35,1,0,1,0,0,1,0,0,1,54.95,1916.0,1,0,0,0,1,0,1,0,0,0
1158,0,0,1,0,57,1,0,1,0,0,1,0,0,0,55.7,3171.6,1,0,0,1,0,0,0,0,1,0
1159,1,0,0,0,65,1,1,1,1,1,0,1,1,1,111.05,7107.0,0,1,0,1,0,0,0,1,0,0
1160,0,1,1,0,34,1,1,0,0,0,0,0,0,1,75.55,2425.4,0,1,0,1,0,0,0,0,1,0
1161,0,1,1,0,45,1,1,0,0,0,0,0,0,0,24.7,1174.35,0,0,1,0,1,0,0,1,0,0
1162,1,0,0,1,1,0,0,0,0,0,0,0,0,0,24.7,24.7,1,0,0,1,0,0,0,0,0,1
1163,0,0,0,0,18,1,1,0,0,0,0,0,0,1,75.6,1395.05,0,1,0,1,0,0,1,0,0,0
